2021-05-21 22:13:18.379Z,-16.6009,-177.3725,10,6.5,mww,,44,4.518,0.96,us,us7000e579,2021-12-15 11:59:55.864Z,"265 km SSE of Alo, Wallis and Fu una",ear hquake,7.3,1.4,0.061,26,reviewed,us,us
2021-05-21 18:04:13.565Z,34.5983,98.2513,10,7.3,mww,,9,4.655,0.77,us,us7000e54r,2022-05-20 05:33:39.372Z,"Sou hern Qinghai, China",ear hquake,3,1.7,0.037,71,reviewed,us,us
2021-05-21 13:48:37.193Z,25.7274,100.0082,9,6.1,mww,,17,4.438,0.93,us,us7000e532,2022-08-09 05:10:54.306Z,"25 km NW of Dali, China",ear hquake,6.8,1.7,0.053,34,reviewed,us,us
2021-05-19 00:42:19.688Z,-33.0647,-109.3943,10,6.7,mww,,31,5.884,0.95,us,us7000e4aw,2021-07-24 21:08:06.040Z,"sou hern Eas  Pacific Rise",ear hquake,10.5,1.7,0.083,14,reviewed,us,us
2021-05-14 06:33:07.879Z,0.1364,96.6442,11,6.7,mww,,37,1.487,0.69,us,us7000e2z ,2022-08-09 05:03:30.990Z,"260 km S of Sinabang, Indonesia",ear hquake,7.7,1.8,0.048,42,reviewed,us,us
2021-05-13 23:58:14.041Z,37.7169,141.8167,32,6,mww,,43,3.112,0.93,us,us7000e2xd,2022-08-12 12:05:43.057Z,"76 km ENE of Namie, Japan",ear hquake,6.8,1.9,0.048,42,reviewed,us,us
2021-05-13 09:42:12.044Z,6.7137,-82.4146,10,6.1,mww,,126,1.91,0.96,us,us7000e2rq,2022-08-09 05:02:31.887Z,"154 km SSE of Pun a de Burica, Panama",ear hquake,7.6,1.9,0.045,48,reviewed,us,us
2021-05-12 14:05:15.667Z,-17.3874,66.3135,10,6.7,mww,,45,10.669,0.68,us,us7000e2ec,2022-08-09 05:01:56.076Z,"Mauri ius - Reunion region",ear hquake,8.2,1.7,0.036,75,reviewed,us,us
2021-05-12 08:45:44.539Z,13.2742,-90.2266,22,6,mww,,53,0.845,1.16,us,us7000e2c6,2022-02-16 07:33:54.327Z,"55 km SW of Acaju la, El Salvador",ear hquake,3.8,1.8,0.05,39,reviewed,us,us
2021-05-07 23:35:14.938Z,-18.7443,-177.5658,384,6.1,mww,,24,4.28,0.5,us,us7000e175,2021-07-23 18:08:18.040Z,"Fiji region",ear hquake,3.4,1.9,0.048,42,reviewed,us,us
2021-05-07 15:21:13.760Z,-54.4135,144.2159,10,6.1,mww,,50,8.591,0.78,us,us7000e13b,2021-07-23 18:08:17.040Z,"wes  of Macquarie Island",ear hquake,6.7,1.8,0.086,13,reviewed,us,us
2021-05-01 01:27:27.215Z,38.1997,141.5973,43,6.9,mww,,35,2.619,0.82,us,us7000dz5 ,2022-02-16 09:45:02.989Z,"",ear hquake,7.3,1.9,0.041,58,reviewed,us,us
2021-04-29 06:50:26.915Z,-29.339,-176.3205,10,6.1,mww,,190,1.408,0.65,us,us7000dygd,2021-07-07 18:37:33.040Z,"Kermadec Islands region",ear hquake,8.6,1.9,0.044,49,reviewed,us,us
2021-04-28 02:21:26.212Z,26.7813,92.4565,34,6,mww,,11,1.324,0.79,us,us7000dy3b,2021-12-22 03:20:52.001Z,"8 km NNW of Dhekiajuli, India",ear hquake,6.6,1.7,0.066,22,reviewed,us,us
2021-04-27 08:05:31.717Z,-3.407,145.5171,10,6.1,mww,,31,2.29,1.06,us,us7000dxsy,2021-11-26 12:11:04.393Z,"176 km ENE of Angoram, Papua New Guinea",ear hquake,7.3,1.8,0.063,24,reviewed,us,us
2021-04-25 22:28:02.196Z,-21.6097,-177.1526,246,6.5,mww,,20,5.931,0.9,us,us6000e4rl,2021-11-29 05:15:21.247Z,"207 km WSW of Havelulo o,  onga",ear hquake,8,1.7,0.038,68,reviewed,us,us
2021-04-24 00:23:38.164Z,-18.9036,-176.2702,301,6.5,mww,,19,10.405,0.85,us,us6000e47c,2021-12-04 14:31:51.821Z,"225 km WNW of Pangai,  onga",ear hquake,8.8,1.9,0.06,27,reviewed,us,us
2021-04-19 23:58:22.503Z,0.1831,96.5601,9,6.1,mww,,28,1.506,0.97,us,us6000e30x,2021-07-03 16:48:34.040Z,"254 km S of Sinabang, Indonesia",ear hquake,6.9,1.6,0.039,64,reviewed,us,us
2021-04-10 11:38:31.524Z,-3.444,145.7329,9,6,mww,,46,2.144,0.59,us,us6000e0lk,2021-06-19 21:24:52.040Z,"196 km N of Madang, Papua New Guinea",ear hquake,8,1.9,0.062,25,reviewed,us,us
2021-04-10 09:30:43.306Z,4.1322,124.6443,300,6.1,mww,,19,3.062,0.98,us,us6000e0k5,2021-06-19 21:24:51.040Z,"167 km SSW of Sarangani, Philippines",ear hquake,7.2,1.9,0.036,73,reviewed,us,us
2021-04-10 07:00:15.485Z,-8.5707,112.5054,67,6,mww,,21,1.631,0.83,us,us6000e0iy,2022-01-14 09:25:03.726Z,"45 km S of Sumberpucung, Indonesia",ear hquake,7.3,1.9,0.066,22,reviewed,us,us
2021-04-07 09:53:29.653Z,-29.0489,-176.6124,18,6.1,mww,,57,1.168,0.52,us,us6000dzlv,2021-06-12 21:38:03.040Z,"Kermadec Islands region",ear hquake,9,1.8,0.043,51,reviewed,us,us
2021-04-05 07:37:52.938Z,-37.46,179.6324,24,6.1,mww,,54,1.059,0.53,us,us6000dz3c,2021-06-12 21:37:17.040Z,"194 km NE of Gisborne, New Zealand",ear hquake,7.6,1.8,0.043,53,reviewed,us,us
2021-04-03 01:16:39.455Z,-58.0139,-7.843,10,6.6,mww,,37,12.742,1.2,us,us6000dynd,2021-12-22 03:33:46.510Z,"eas  of  he Sou h Sandwich Islands",ear hquake,9.8,1.7,0.05,39,reviewed,us,us
2021-04-01 15:11:18.213Z,-21.8006,-179.3796,595,6,mww,,18,4.703,0.74,us,us6000dy9x,2021-06-08 17:59:44.040Z,"Fiji region",ear hquake,9.3,1.9,0.066,22,reviewed,us,us
2021-04-01 09:56:37.651Z,-29.961,-177.6758,20,6.4,mww,,30,0.746,1.4,us,us6000dy64,2021-06-08 17:59:34.040Z,"Kermadec Islands, New Zealand",ear hquake,3.9,1.8,0.05,39,reviewed,us,us
2021-03-20 09:09:43.966Z,38.4515,141.6477,43,7,mww,,35,2.378,0.75,us,us7000dl6y,2022-08-12 12:07:56.816Z,"30 km E of Ishinomaki, Japan",ear hquake,7.2,1.9,0.045,47,reviewed,us,us
2021-03-20 05:19:31.864Z,-59.618,150.3275,10,6,mwb,,91,6.958,0.54,us,us7000dl5j,2021-06-02 15:24:04.040Z,"wes  of Macquarie Island",ear hquake,10.3,1.9,0.05,38,reviewed,us,us
2021-03-18 00:04:06.698Z,36.9206,5.2014,8,6,mww,,20,3.06,0.45,us,us7000dker,2021-09-25 11:46:15.930Z,"21 km NNE of BejaÃ¯a, Algeria",ear hquake,6.9,1.8,0.033,86,reviewed,us,us
